,ratings,user,bookid
5501,3,57,3836
5502,3,57,296977
5503,5,59,2122
5504,5,59,4980
5505,5,59,3359
5506,5,59,10801
5507,5,59,9820
5508,4,59,4214
5509,4,59,865
5510,4,59,2975
5511,4,59,2956
5512,3,59,1202
5513,2,59,10807
5514,2,59,960
5515,0,59,476241
5516,5,61,14672
5517,5,61,3559
5518,5,61,14652
5519,0,61,753972
5520,4,62,1
5521,4,62,1202
5522,4,62,3483
5523,4,62,15881
5524,4,62,5
5525,4,62,2
5526,4,62,3
5527,4,62,6
5528,4,62,136251
5529,3,62,4588
5530,0,62,672763
5531,0,62,98
5532,5,63,24724602
5533,5,63,80978
5534,5,63,14050
5535,5,63,8646
5536,5,63,10127
5537,5,63,1241
5538,5,63,11235707
5539,4,63,8442457
5540,4,63,12262741
5541,4,63,11447921
5542,4,63,196564
5543,4,63,15507958
5544,4,63,457526
5545,4,63,470016
5546,4,63,514313
5547,4,63,11222943
5548,4,63,12611253
5549,4,63,7260188
5550,4,63,6280118
5551,4,63,6202342
5552,4,63,6148028
5553,4,63,243714
5554,4,63,297673
5555,4,63,7208
5556,4,63,33926
5557,4,63,2767052
5558,4,63,3388
5559,4,63,1175991
5560,4,63,18373272
5561,4,63,3858
5562,4,63,2018455
5563,4,63,23310175
5564,4,63,3867
5565,3,63,8603925
5566,3,63,3874
5567,3,63,6286
5568,3,63,3766
5569,3,63,25041504
5570,3,63,6224826
5571,3,63,764063
5572,3,63,1532547
5573,3,63,304037
5574,3,63,6295
5575,3,63,7062
5576,3,63,2319322
5577,3,63,1202
5578,3,63,7061
5579,3,63,24
5580,3,63,18143905
5581,3,63,3920
5582,3,63,10818853
5583,3,63,139373
5584,3,63,3087
5585,3,63,3717320
5586,3,63,3690187
5587,3,63,1918305
5588,3,63,19501
5589,3,63,6398634
5590,3,63,3063499
5591,3,63,18135
5592,3,63,41865
5593,3,63,40189
5594,3,63,3679
5595,3,63,960
5596,3,63,10441
5597,2,63,978675
5598,2,63,70284
5599,2,63,9817944
5600,2,63,5139
5601,2,63,1102322
5602,2,63,4667024
5603,2,63,15956435
5604,2,63,16141924
5605,2,63,6011287
5606,2,63,545830
5607,2,63,2091191
5608,2,63,113086
5609,1,63,23422
5610,1,63,249
5611,1,63,49628
5612,0,63,2088385
5613,0,63,594921
5614,0,63,6482837
5615,0,63,8754740
5616,0,63,13707738
5617,0,63,26889576
5618,0,63,63031
5619,0,63,281002
5620,0,63,865
5621,0,63,5107
5622,0,63,1162543
5623,0,63,139220
5624,0,63,14836
5625,0,63,15015015
5626,0,63,7624
5627,0,63,2728527
5628,0,63,18143977
5629,0,63,428263
5630,0,63,18693716
5631,0,63,9267
5632,0,63,63033
5633,0,63,25852870
5634,0,63,18775359
5635,0,63,3711
5636,0,63,17986421
5637,0,63,23569783
5638,0,63,4981
5639,0,63,25241503
5640,0,63,25855506
5641,0,63,26200068
5642,0,63,2674
5643,5,64,13740510
5644,5,64,968
5645,5,64,23577
5646,4,64,23576
5647,4,64,514313
5648,4,64,1301
5649,4,64,1624959
5650,4,64,10669
5651,4,64,88061
5652,3,64,69571
5653,4,65,12497
5654,4,65,2590
5655,0,65,89391
5656,0,65,46084
5657,0,65,332234
5658,0,65,332070
5659,0,65,332223
5660,0,65,28088
5661,5,66,19140498
5662,5,66,4397
5663,5,66,4395
5664,5,66,10853
5665,5,66,10799
5666,5,66,5107
5667,5,66,30137
5668,5,66,4406
5669,5,66,2657
5670,5,66,4627
5671,5,66,26
5672,5,66,2956
5673,5,66,9820
5674,5,66,7745
5675,5,66,4610
5676,5,66,320
5677,4,66,3876
5678,4,66,9789
5679,4,66,19543
5680,4,66,225221
5681,4,66,2255
5682,4,66,894883
5683,4,66,28
5684,4,66,968403
5685,4,66,23196
5686,4,66,19534
5687,4,66,29358
5688,4,66,18165
5689,4,66,9712
5690,4,66,4380
5691,4,66,3359
5692,4,66,1226
5693,4,66,4671
5694,4,66,5915
5695,4,66,9608
5696,4,66,9589
5697,4,66,4981
5698,4,66,2552
5699,4,66,10847
5700,4,66,1898
5701,4,66,5900
5702,4,66,164230
5703,4,66,10539
5704,4,66,1842
5705,4,66,12
5706,4,66,30
5707,4,66,31646
5708,4,66,2265
5709,4,66,890
5710,4,66,1241
5711,4,66,7624
5712,4,66,29570
5713,4,66,865
5714,4,66,4628
5715,4,66,10836
5716,3,66,4248
5717,3,66,122
5718,3,66,4980
5719,3,66,13103
5720,3,66,9590
5721,3,66,10848
5722,3,66,5308
5723,3,66,10873
5724,3,66,1067
5725,3,66,9593
5726,3,66,874
5727,2,66,10861
5728,0,66,1843
5729,0,66,4934
5730,0,66,29601
5731,0,66,21
5732,0,66,4264
5733,5,68,14050
5734,5,68,157993
5735,4,68,1258563
5736,4,68,1284360
5737,4,68,3169186
5738,3,68,2539672
5739,0,68,4144
5740,0,68,11272
5741,4,69,830502
5742,0,69,22557272
5743,0,69,16068905
5744,0,69,32283133
5745,5,70,4981
5746,5,70,5129
5747,3,70,5210
5748,3,70,19380
5749,0,70,827663
5750,4,71,3711
5751,4,71,874
5752,0,71,3679
5753,4,72,17841
5754,4,72,104
5755,4,72,320
5756,4,72,15047
5757,4,72,5113
5758,3,72,111300
5759,3,72,414999
5760,3,72,2122
5761,3,72,177152
5762,3,72,827287
5763,5,73,11333587
5764,5,73,21611
5765,5,73,2226801
5766,5,73,64222
5767,5,73,34484
5768,5,73,29581
5769,5,73,76683
5770,5,73,315240
5771,5,73,29579
5772,5,73,27064437
5773,5,73,25110855
5774,5,73,77711
5775,5,73,4099
5776,5,73,25142817
5777,5,73,34517
5778,5,73,94767
5779,5,73,837112
5780,5,73,70487
5781,5,73,22299612
5782,5,73,2247820
5783,5,73,24816
5784,5,73,4137
5785,5,73,24363267
5786,5,73,59715
5787,5,73,969039
5788,5,73,15993
5789,5,73,2442
5790,5,73,18003
5791,5,73,22328
5792,5,73,18801976
5793,5,73,17557489
5794,5,73,939685
5795,5,73,926908
5796,5,73,682736
5797,5,73,884288
5798,5,73,22325
5799,5,73,4799
5800,5,73,1635520
5801,5,73,2943370
5802,5,73,29580
5803,5,73,11
5804,5,73,92303
5805,5,73,2378950
5806,5,73,18109129
5807,5,73,15733401
5808,5,73,53732
5809,5,73,77152
5810,5,73,74616
5811,5,73,33407
5812,5,73,118541
5813,5,73,9539408
5814,5,73,17744
5815,5,73,11315590
5816,5,73,13528169
5817,5,73,12
5818,5,73,325281
5819,5,73,7293070
5820,5,73,567670
5821,5,73,11165783
5822,5,73,7905092
5823,5,73,7745031
5824,5,73,243725
5825,5,73,11329900
5826,5,73,158683
5827,5,73,5470
5828,5,73,161296
5829,4,73,22662539
5830,4,73,34497
5831,4,73,10790290
5832,4,73,80834
5833,4,73,414999
5834,4,73,10803593
5835,4,73,11986736
5836,4,73,214614
5837,4,73,158682
5838,4,73,157076
5839,4,73,245344
5840,4,73,9811610
5841,4,73,9634967
5842,4,73,8785374
5843,4,73,8664353
5844,4,73,17022
5845,4,73,156534
5846,4,73,116296
5847,4,73,23873128
5848,4,73,11202999
5849,4,73,7331435
5850,4,73,13135039
5851,4,73,5506097
5852,4,73,41811
5853,4,73,5544
5854,4,73,19525177
5855,4,73,10223415
5856,4,73,8196658
5857,4,73,6420318
5858,4,73,130730
5859,4,73,13228621
5860,4,73,6250169
5861,4,73,1144993
5862,4,73,603262
5863,4,73,22321
5864,4,73,12184075
5865,4,73,11157056
5866,4,73,535482
5867,4,73,8144620
5868,4,73,437151
5869,4,73,472331
5870,4,73,262392
5871,4,73,13516846
5872,4,73,12067
5873,4,73,105099
5874,4,73,3596856
5875,4,73,3368
5876,4,73,13608770
5877,4,73,3398625
5878,4,73,3337192
5879,4,73,34532
5880,4,73,47994
5881,4,73,34527
5882,4,73,7495987
5883,4,73,34506
5884,4,73,86630
5885,4,73,2932
5886,4,73,15808111
5887,4,73,629310
5888,4,73,8694
5889,4,73,3213586
5890,4,73,1226587
5891,4,73,34
5892,4,73,102439
5893,4,73,1501781
5894,4,73,13878
5895,4,73,70132
5896,4,73,18924982
5897,4,73,8698
5898,4,73,423303
5899,4,73,968
5900,4,73,168668
5901,4,73,17383866
5902,4,73,34501
5903,4,73,400354
5904,4,73,513533
5905,4,73,17278262
5906,4,73,681981
5907,4,73,34499
5908,4,73,4980
5909,4,73,859230
5910,4,73,2829607
5911,4,73,360
5912,4,73,452519
5913,4,73,19288560
5914,4,73,99208
5915,4,73,415899
5916,4,73,7107665
5917,4,73,22200
5918,4,73,18007564
5919,4,73,232187
5920,4,73,8400885
5921,4,73,2159700
5922,4,73,355697
5923,4,73,17449897
5924,4,73,51964
5925,4,73,7025071
5926,4,73,48002
5927,4,73,4408
5928,4,73,493573
5929,4,73,383129
5930,4,73,1361497
5931,4,73,347610
5932,4,73,890
5933,4,73,17214
5934,4,73,598117
5935,4,73,22112268
5936,4,73,10374
5937,4,73,284066
5938,4,73,310612
5939,4,73,64217
5940,4,73,78876
5941,4,73,22323
5942,4,73,22320
5943,4,73,375802
5944,4,73,20821159
5945,4,73,423305
5946,4,73,1043220
5947,4,73,20884223
5948,4,73,227265
5949,4,73,7068032
5950,4,73,22249668
5951,4,73,2041080
5952,4,73,33140957
5953,4,73,394535
5954,4,73,1246169
5955,4,73,24015030
5956,4,73,34502
5957,4,73,13867
5958,4,73,100365
5959,4,73,6563914
5960,4,73,8350248
5961,4,73,885230
5962,4,73,305693
5963,4,73,5094
5964,4,73,618149
5965,4,73,1151315
5966,4,73,34511
5967,4,73,50
5968,4,73,118053
5969,4,73,18626895
5970,4,73,154798
5971,4,73,774928
5972,4,73,493809
5973,4,73,18655894
5974,4,73,27200
5975,4,73,8695
5976,4,73,49628
5977,4,73,25833687
5978,4,73,28268263
5979,4,73,1802397
5980,4,73,763504
5981,4,73,1242969
5982,4,73,26232419
5983,4,73,41804
5984,4,73,33313
5985,4,73,24920
5986,4,73,154091
5987,4,73,34448995
5988,4,73,22361469
5989,4,73,2107575
5990,4,73,34858560
5991,4,73,4981
5992,4,73,8908
5993,4,73,34503
5994,4,73,28687302
5995,4,73,876077
5996,4,73,9844081
5997,4,73,36406012
5998,4,73,5907
5999,4,73,95431
6000,4,73,1529579
6001,4,73,515
6002,3,73,6992825
6003,3,73,7989194
6004,3,73,34504
6005,3,73,34541
6006,3,73,140196
6007,3,73,30282601
6008,3,73,95406
6009,3,73,64936
6010,3,73,11012
6011,3,73,391805
6012,3,73,1279415
6013,3,73,231850
6014,3,73,1590158
6015,3,73,50843
6016,3,73,77773
6017,3,73,28321838
6018,3,73,68380
6019,3,73,28251449
6020,3,73,259836
6021,3,73,13412554
6022,3,73,77566
6023,3,73,296449
6024,3,73,30166243
6025,3,73,27839568
6026,3,73,15195
6027,3,73,9589
6028,3,73,8663600
6029,3,73,46084
6030,3,73,27776577
6031,3,73,16735
6032,3,73,580105
6033,3,73,47989
6034,3,73,9231161
6035,3,73,226004
6036,3,73,34542
6037,3,73,357
6038,3,73,37684
6039,3,73,344189
6040,3,73,20738551
6041,3,73,724667
6042,3,73,9590
6043,3,73,18886685
6044,3,73,7011648
6045,3,73,337116
6046,3,73,33226665
6047,3,73,1392625
6048,3,73,43917
6049,3,73,386372
6050,3,73,102953
6051,3,73,8569435
6052,3,73,34529
6053,3,73,77565
6054,3,73,13881
6055,3,73,335813
6056,3,73,8175835
6057,3,73,567676
6058,3,73,43908
6059,3,73,13813
6060,3,73,228665
6061,3,73,455401
6062,3,73,337130
6063,3,73,1110791
6064,3,73,22926746
6065,3,73,64216
6066,3,73,9418327
6067,3,73,840
6068,3,73,26899
6069,3,73,11695750
6070,3,73,419389
6071,3,73,434763
6072,3,73,30292
6073,3,73,144977
6074,3,73,408854
6075,3,73,34519
6076,3,73,2280873
6077,3,73,2280874
6078,3,73,5015
6079,3,73,10184723
6080,3,73,7967
6081,3,73,13590049
6082,3,73,6148028
6083,3,73,7169168
6084,3,73,6689
6085,3,73,21403302
6086,3,73,358
6087,3,73,39988
6088,3,73,2855034
6089,3,73,951581
6090,3,73,74757
6091,3,73,18072962
6092,3,73,8130318
6093,3,73,17850562
6094,3,73,169959
6095,3,73,1311589
6096,3,73,5197
6097,3,73,175328
6098,3,73,149302
6099,3,73,355
6100,3,73,109073
6101,3,73,19288963
6102,3,73,2157165
6103,3,73,41810
6104,3,73,321073
6105,3,73,666752
6106,3,73,16688
6107,3,73,534223
6108,3,73,774929
6109,3,73,9720
6110,3,73,11275323
6111,3,73,1618
6112,3,73,4916664
6113,3,73,64218
6114,3,73,11529868
6115,3,73,568333
6116,3,73,12813565
6117,3,73,94760
6118,3,73,24954652
6119,3,73,325379
6120,3,73,25016389
6121,3,73,43035
6122,3,73,7388133
6123,3,73,34507
6124,3,73,47991
6125,3,73,15241
6126,3,73,833420
6127,3,73,359
6128,3,73,12430050
6129,3,73,15791392
6130,3,73,1381
6131,3,73,36320
6132,3,73,214579
6133,3,73,780874
6134,3,73,18114
6135,3,73,597040
6136,3,73,267773
6137,3,73,77430
6138,3,73,6604465
6139,3,73,13592451
6140,3,73,2493
6141,3,73,526060
6142,3,73,25278308
6143,3,73,12451932
6144,3,73,10224849
6145,3,73,13228458
6146,2,73,13580807
6147,2,73,128029
6148,2,73,33456
6149,2,73,741155
6150,2,73,28921
6151,2,73,12952273
6152,2,73,1254575
6153,2,73,181010
6154,2,73,6077550
6155,2,73,16132075
6156,2,73,148048
6157,2,73,3892685
6158,2,73,29187
6159,2,73,1496525
6160,2,73,11276272
6161,2,73,28862
6162,2,73,7865083
6163,2,73,93768
6164,2,73,13006
6165,2,73,17436400
6166,2,73,20417449
6167,2,73,823653
6168,2,73,33868689
6169,2,73,18077903
6170,2,73,20639917
6171,2,73,210404
6172,2,73,13838
6173,2,73,7042363
6174,2,73,30119
6175,2,73,7613
6176,2,73,218466
6177,2,73,354
6178,2,73,769209
6179,2,73,2322
6180,2,73,27833910
6181,2,73,736872
6182,2,73,8852
6183,2,73,11062401
6184,1,73,234501
6185,1,73,35220
6186,1,73,2551528
6187,1,73,3341119
6188,1,73,119787
6189,1,73,17333223
6190,1,73,433567
6191,1,73,19380
6192,1,73,24113
6193,1,73,1885
6194,1,73,17250
6195,1,73,8108279
6196,0,73,17082640
6197,0,73,8065404
6198,0,73,7739862
6199,0,73,276079
6200,0,73,7141642
6201,0,73,77470
6202,0,73,968868
6203,0,73,6468251
6204,0,73,164154
6205,0,73,948618
6206,0,73,9528398
6207,0,73,4671
6208,0,73,6452798
6209,0,73,29601872
6210,0,73,7718780
6211,0,73,28267725
6212,0,73,5291478
6213,0,73,10644631
6214,0,73,223379
6215,0,73,86524
6216,0,73,18243
6217,0,73,13646978
6218,0,73,136240
6219,0,73,249
6220,0,73,564927
6221,0,73,596930
6222,0,73,33
6223,0,73,11890817
6224,0,73,12300570
6225,0,73,12352452
6226,0,73,3396279
6227,0,73,8327751
6228,0,73,134225
6229,0,73,18373
6230,0,73,13055592
6231,0,73,320
6232,0,73,123715
6233,0,73,113486
6234,0,73,13107852
6235,0,73,3244505
6236,0,73,17164655
6237,0,73,2657
6238,0,73,79422
6239,0,73,19132890
6240,0,73,17803
6241,0,73,13623911
6242,0,73,91017
6243,0,73,79426
6244,0,73,26873626
6245,0,73,18423
6246,0,73,15839976
6247,0,73,29917370
6248,0,73,1886602
6249,0,73,10138838
6250,0,73,833312
6251,0,73,19221226
6252,0,73,34493
6253,0,73,793401
6254,0,73,17278807
6255,0,73,17333324
6256,0,73,7090
6257,0,73,156532
6258,0,73,4982
6259,0,73,96647
6260,0,73,18616975
6261,0,73,218571
6262,0,73,980280
6263,0,73,17905709
6264,0,73,23316526
6265,0,73,18222843
6266,0,73,2696
6267,0,73,24983
6268,0,73,23659057
6269,0,73,20518872
6270,0,73,23310818
6271,0,73,19161852
6272,0,73,18736925
6273,0,73,7162126
6274,0,73,1132457
6275,0,73,20501606
6276,0,73,16690
6277,0,73,19512079
6278,0,73,24734477
6279,0,73,9875816
6280,0,73,20881139
6281,0,73,108713
6282,0,73,2202230
6283,0,73,20906536
6284,0,73,8058457
6285,0,73,22522818
6286,0,73,862719
6287,0,73,9653
6288,0,73,38447
6289,0,73,4138
6290,0,73,22609391
6291,0,73,62446
6292,0,73,22886868
6293,0,73,1953126
6294,0,73,302702
6295,0,73,25190923
6296,0,73,23754
6297,0,73,70251
6298,0,73,8135490
6299,0,73,29215343
6300,0,73,209666
6301,0,73,25647696
6302,0,73,6699275
6303,0,73,25343479
6304,0,73,26114545
6305,0,73,26223663
6306,0,73,18051417
6307,0,73,1661976
6308,0,73,1105956
6309,0,73,156529
6310,0,73,28094636
6311,0,73,156533
6312,0,73,156530
6313,0,73,332631
6314,0,73,28508574
6315,0,73,184040
6316,0,73,13496
6317,0,73,30139664
6318,0,73,30282641
6319,0,73,30971664
6320,0,73,32075825
6321,0,73,32109569
6322,0,73,35964012
6323,0,73,35020361
6324,0,73,34928122
6325,0,73,6748
6326,0,73,10802
6327,5,74,23289458
6328,5,74,5544
6329,5,74,22719418
6330,5,74,5548
6331,5,74,2249
6332,5,74,1654409
6333,5,74,15733401
6334,5,74,34626431
6335,5,74,6588490
6336,5,74,105099
6337,4,74,313605
6338,4,74,81922
6339,4,74,1246169
6340,4,74,5550
6341,4,74,228047
6342,4,74,10907
6343,4,74,49174
6344,4,74,73127
6345,4,74,81948
6346,4,74,7107665
6347,3,74,8528814
6348,3,74,405790
6349,3,74,11525
6350,3,74,428588
6351,3,74,1633
6352,3,74,2612
6353,3,74,8663600
6354,3,74,12414323
6355,3,74,6148028
6356,3,74,20639917
6357,3,74,12888765
6358,3,74,20417449
6359,2,74,12617760
6360,2,74,4448489
6361,2,74,70132
6362,2,74,30642088
6363,2,74,8519525
6364,1,74,41865
6365,1,74,9219816
6366,1,74,10368067
6367,0,74,9789652
6368,0,74,310671
6369,0,74,2387273
6370,0,74,517266
6371,0,74,309415
6372,0,74,17744
6373,0,74,629608
6374,0,74,3586804
6375,0,74,10320876
6376,0,74,691971
6377,0,74,2071300
6378,0,74,2164530
6379,0,74,760025
6380,0,74,847538
6381,0,74,853963
6382,0,74,946131
6383,0,74,1058013
6384,0,74,1229810
6385,0,74,16475
6386,0,74,299533
6387,0,74,528789
6388,0,74,85009
6389,0,74,1497137
6390,0,74,1507513
6391,0,74,2740978
6392,0,74,45
6393,0,74,8394206
6394,0,74,1728561
6395,0,74,2311727
6396,0,74,1877741
6397,0,74,1909120
6398,0,74,77727
6399,0,74,289063
6400,0,74,3869
6401,0,74,22320
6402,0,74,2645110
6403,0,74,304889
6404,0,74,261666
6405,0,74,231302
6406,0,74,1713426
6407,0,74,155011
6408,0,74,3307332
6409,0,74,5597483
6410,0,74,29768766
6411,0,74,19027652
6412,0,74,6129974
6413,0,74,6289283
6414,0,74,8288287
6415,0,74,112863
6416,0,74,6667514
6417,0,74,105100
6418,0,74,101910
6419,0,74,7810674
6420,0,74,8434163
6421,0,74,8520610
6422,0,74,93892
6423,0,74,9389909
6424,0,74,354484
6425,0,74,10353369
6426,0,74,2443896
6427,0,74,842547
6428,0,74,12567848
6429,0,74,12443235
6430,0,74,85017
6431,0,74,1382039
6432,0,74,48019
6433,0,74,1816436
6434,0,74,20873740
6435,0,74,14546626
6436,0,74,43244
6437,0,74,16059425
6438,0,74,17165936
6439,0,74,17236175
6440,0,74,19816540
6441,0,74,21400363
6442,0,74,20413040
6443,0,74,41872
6444,0,74,21806197
6445,0,74,5624243
6446,0,74,23168823
6447,0,74,40955
6448,0,74,7700974
6449,0,74,25329850
6450,0,74,28094636
6451,0,74,28114573
6452,0,74,29437996
6453,0,74,29780253
6454,0,74,32809138
6455,0,74,21343
6456,0,74,34706541
6457,0,74,34097665
6458,5,77,17745
6459,5,77,52223
6460,5,77,395081
6461,5,77,32929
6462,5,77,31371275
6463,5,77,847018
6464,5,77,310612
6465,5,77,15866000
6466,5,77,694258
6467,5,77,21891502
6468,5,77,23772
6469,5,77,683096
6470,5,77,17746
6471,5,77,2657
6472,5,77,8458554
6473,5,77,9910479
6474,5,77,17744
6475,5,77,134360
6476,5,77,16670272
6477,5,77,30119
6478,5,77,370493
6479,5,77,7496176
6480,4,77,18007564
6481,4,77,17236175
6482,4,77,12567848
6483,4,77,18077903
6484,4,77,11468377
6485,4,77,18176747
6486,4,77,18209493
6487,4,77,8054143
6488,4,77,44735
6489,4,77,64239
6490,4,77,6404604
6491,4,77,472331
6492,4,77,33
6493,4,77,18941166
6494,4,77,3217221
6495,4,77,769471
6496,4,77,1226587
6497,4,77,34
6498,4,77,22668729
6499,4,77,5107
6500,4,77,20587888
6501,4,77,15241
6502,4,77,2717150
6503,4,77,25639352
6504,4,77,926908
6505,4,77,2029574
6506,4,77,25652706
6507,4,77,123715
6508,4,77,4138
6509,4,77,1869
6510,4,77,6968555
6511,4,77,1610497
6512,4,77,5907
6513,4,77,27190487
6514,4,77,27968897
6515,4,77,866402
6516,4,77,1123167
6517,4,77,1170158
6518,4,77,410230
6519,4,77,70535
6520,4,77,34689397
6521,4,77,8117684
6522,4,77,174700
6523,3,77,114737
6524,3,77,43763
6525,3,77,3869
6526,3,77,34466731
6527,3,77,7507825
6528,3,77,32191710
6529,3,77,13542593
6530,3,77,11705352
6531,2,77,43814
6532,2,77,567616
6533,0,77,24972194
6534,0,77,350962
6535,0,77,11449
6536,0,77,314796
6537,0,77,365660
6538,0,77,365661
6539,0,77,314102
6540,0,77,386187
6541,0,77,420315
6542,0,77,426289
6543,0,77,4985
6544,0,77,2725
6545,0,77,457228
6546,0,77,24847
6547,0,77,471861
6548,0,77,8125726
6549,0,77,200572
6550,0,77,1508879
6551,0,77,830
6552,0,77,304551
6553,0,77,292668
6554,0,77,554646
6555,0,77,96358
6556,0,77,567714
6557,0,77,575303
6558,0,77,613547
6559,0,77,679940
6560,0,77,684378
6561,0,77,1617
6562,0,77,15811144
6563,0,77,4136
6564,0,77,693189
6565,0,77,739687
6566,0,77,271495
6567,0,77,774088
6568,0,77,11127
6569,0,77,233389
6570,0,77,5941
6571,0,77,23422
6572,0,77,773038
6573,0,77,7082
6574,0,77,248787
6575,0,77,339218
6576,0,77,89724
6577,0,77,357636
6578,0,77,24113
6579,0,77,337907
6580,0,77,8907702
6581,0,77,887089
6582,0,77,243725
6583,0,77,122336
6584,0,77,63697
6585,0,77,11472
6586,0,77,8049273
6587,0,77,350
6588,0,77,38990
6589,0,77,98865
6590,0,77,3805
6591,0,77,248189
6592,0,77,18131
6593,0,77,967309
6594,0,77,218659
6595,0,77,12358
6596,0,77,223380
6597,0,77,35519
6598,0,77,9007
6599,0,77,109641
6600,0,77,24178
6601,0,77,111113
6602,0,77,222078
6603,0,77,1151990
6604,0,77,1041195
6605,0,77,542635
6606,0,77,4137
6607,0,77,162120
6608,0,77,414999
6609,0,77,109548
6610,0,77,78411
6611,0,77,28212
6612,0,77,18940201
6613,0,77,214441
6614,0,77,211099
6615,0,77,1128520
6616,0,77,38447
6617,0,77,9858081
6618,0,77,207276
6619,0,77,816
6620,0,77,1185402
6621,0,77,2143
6622,0,77,1195638
6623,0,77,1032
6624,0,77,1168341
6625,0,77,4381
6626,0,77,1300403
6627,0,77,384597
6628,0,77,1317946
6629,0,77,59716
6630,0,77,1354082
6631,0,77,1359046
6632,0,77,10706388
6633,0,77,1380415
6634,0,77,77566
6635,0,77,395040
6636,0,77,4214
6637,0,77,1402779
6638,0,77,313605
6639,0,77,509784
6640,0,77,69242
6641,0,77,13872
6642,0,77,847071
6643,0,77,191437
6644,0,77,9006
6645,0,77,427282
6646,0,77,173528
6647,0,77,163826
6648,0,77,11828537
6649,0,77,634911
6650,0,77,8149405
6651,0,77,13554512
6652,0,77,9742
6653,0,77,7132091
6654,0,77,11737351
6655,0,77,378
6656,0,77,56627
6657,0,77,41804
6658,0,77,16842
6659,0,77,18600055
6660,0,77,36315
6661,0,77,4009
6662,0,77,11513006
6663,0,77,1842169
6664,0,77,6109
6665,0,77,6411433
6666,0,77,49628
6667,0,77,144202
6668,0,77,1903878
6669,0,77,3831533
6670,0,77,168642
6671,0,77,7750330
6672,0,77,228665
6673,0,77,13369245
6674,0,77,12
6675,0,77,2612
6676,0,77,56713
6677,0,77,157993
6678,0,77,827
6679,0,77,2183600
6680,0,77,100365
6681,0,77,119144
6682,0,77,2226289
6683,0,77,2241348
6684,0,77,2250720
6685,0,77,2251306
6686,0,77,12527
6687,0,77,3729060
6688,0,77,1297985
6689,0,77,21
6690,0,77,111110
6691,0,77,54123
6692,0,77,153747
6693,0,77,2579284
6694,0,77,61666
6695,0,77,375802
6696,0,77,587055
6697,0,77,4631
6698,0,77,38520
6699,0,77,11854642
6700,0,77,2468289
6701,0,77,2474084
6702,0,77,21532133
6703,0,77,2784
6704,0,77,15823480
6705,0,77,284066
6706,0,77,3636
6707,0,77,46640
6708,0,77,536653
6709,0,77,2602650
6710,0,77,29291
6711,0,77,13651
6712,0,77,107128
6713,0,77,104752
6714,0,77,1167532
6715,0,77,2767052
6716,0,77,4980
6717,0,77,2199
6718,0,77,55024
6719,0,77,2875137
6720,0,77,2029234
6721,0,77,30933
6722,0,77,67939
6723,0,77,96713
6724,0,77,84525
6725,0,77,84979
6726,0,77,17803
6727,0,77,1713426
6728,0,77,237209
6729,0,77,64666
6730,0,77,210825
6731,0,77,4948
6732,0,77,16793
6733,0,77,33600
6734,0,77,1793037
6735,0,77,31237190
6736,0,77,10534
6737,0,77,79841
6738,0,77,79636
6739,0,77,55030
6740,0,77,2715
6741,0,77,70132
6742,0,77,529252
6743,0,77,4952
6744,0,77,7495987
6745,0,77,69736
6746,0,77,297673
6747,0,77,17165596
6748,0,77,227350
6749,0,77,49552
6750,0,77,28921
6751,0,77,18405
6752,0,77,4069
6753,0,77,26245763
6754,0,77,69735
6755,0,77,6988014
6756,0,77,18339951
6757,0,77,3860977
6758,0,77,4030991
6759,0,77,4107965
6760,0,77,68428
6761,0,77,9717
6762,0,77,76778
6763,0,77,3
6764,0,77,4667024
6765,0,77,7332
6766,0,77,229173
6767,0,77,4929
6768,0,77,6164628
6769,0,77,6178648
6770,0,77,6186218
6771,0,77,6202892
6772,0,77,6294172
6773,0,77,11331421
6774,0,77,6340948
6775,0,77,6346975
6776,0,77,6398634
6777,0,77,65692
6778,0,77,5310515
6779,0,77,6452796
6780,0,77,6465707
6781,0,77,6472246
6782,0,77,10085754
6783,0,77,6484681
6784,0,77,13538873
6785,0,77,6547576
6786,0,77,12258672
6787,0,77,6597341
6788,0,77,6658783
6789,0,77,6671664
6790,0,77,6701289
6791,0,77,6732019
6792,0,77,6828896
6793,0,77,6902644
6794,0,77,7051743
6795,0,77,7059033
6796,0,77,7096123
6797,0,77,59151
6798,0,77,7199890
6799,0,77,7318651
6800,0,77,7324357
6801,0,77,7331435
6802,0,77,7344911
6803,0,77,7905092
6804,0,77,7493646
6805,0,77,7622249
6806,0,77,7623692
6807,0,77,7769406
6808,0,77,7815577
6809,0,77,7907803
6810,0,77,8034761
6811,0,77,910863
6812,0,77,8058236
6813,0,77,8135213
6814,0,77,8664353
6815,0,77,8148515
6816,0,77,8216982
6817,0,77,8242117
6818,0,77,8264505
6819,0,77,8295595
6820,0,77,8310410
6821,0,77,8366402
6822,0,77,8410532
6823,0,77,44882
6824,0,77,991197
6825,0,77,8490366
6826,0,77,8520362
6827,0,77,8520610
6828,0,77,10313931
6829,0,77,8535464
6830,0,77,28588061
6831,0,77,9059538
6832,0,77,9192508
6833,0,77,9196910
6834,0,77,9333246
6835,0,77,9361589
6836,0,77,9378733
6837,0,77,9418327
6838,0,77,9631432
6839,0,77,9722408
6840,0,77,9837813
6841,0,77,9844623
6842,0,77,9850443
6843,0,77,11329900
6844,0,77,9859899
6845,0,77,42190
6846,0,77,9967766
6847,0,77,10134155
6848,0,77,10252302
